唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
syyfyx201507037,3,,深圳市某儿童医院沙门菌属菌群分布及耐药性分析,10.3969/j.issn.1006-3110.2015.07.037,黄宝兴;马东礼;,,实用预防医学,沙门菌;儿童;临床分布;耐药;,R446.5,2015,22,7
gwyx-fybj201403059,0,,妇幼专科医院病原体菌群分布及耐药分析,10.3969/j.issn.1673-5293.2014.03.055,杨明玉;方小龙;胡俊珍;,,中国妇幼健康研究,医院感染;菌群分布;耐药监测;抗菌药物;,R173,2014,,3
xdzxyjhzz201409029,2,,经尿道钬激光同期治疗前列腺增生并发膀胱结石临床研究,10.3969/j.issn.1008-8849.2014.09.029,谭明波;夏昕晖;张定;,,现代中西医结合杂志,钬激光;前列腺增生;膀胱结石;,R697.3,2014,23,9
zjlcyx201410039,1,,持续颅内压监测在额叶脑挫裂伤中的应用,,练晓文;陈建良;侯春艳;游恒星;钟远强;,,浙江临床医学,,,2014,,10
zgxyjh201511003,0,,血液透析患者血管钙化程度与动静脉内瘘失功的关系,10.3969/j.issn.1671-4091.2015.11.003,陈圳炜;袁丽萍;何东玲;罗敏虹;曾海鸥;伍强;杨铁城;,,中国血液净化,血液透析;血管钙化;动静脉内瘘;,R318.16,2015,14,11
gwyx-hlxfc201609026,2,,超快通道在小儿心脏手术术后早期护理经验探讨,10.3760/cma.j.issn.1673-4351.2016.09.026,李秀红;潘晓兰;高乐;刘燃;李红卫;,,国际护理学杂志,超快通道;心脏病/先天性;护理;,,2016,35,9
hainanyx201516047,0,,社区家庭健康支持系统对社区糖尿病患者病情控制的影响,10.3969/j.issn.1003-6350.2015.16.0891,杨堂河[1];徐军妮[1];缪梓超[1];梁倩雯[1];周萍[2];,"[1]深圳市福田区人民医院社康管理办公室,广东 深圳,518000;[2]香港大学深圳医院全科,广东 深圳,518000;",海南医学,社区家庭健康支持;糖尿病;干预;,R587.1,2015,,16
zgsxzz201403046,3,"ISTIC,PKU",患儿静脉输注丙种球蛋白后影响交叉配血4例,10.13303/j.cjbt.issn.1004-549x.2014.03.046,章文;吴跃平;陈运生;蒋一红;刘新刚;杨静;,,中国输血杂志,儿科患者;静脉输注丙种球蛋白;交叉配血;,R457.1+1,2014,27,3
sxyyzz201516056,0,"ISTIC,PKU",经阴道四维超声子宫输卵管造影检查术200例护理体会,,宋长琳;傅绢;张慧英;,,山西医药杂志,,,2015,,16
sxyyzz201410013,0,"ISTIC,PKU",深圳市福田区流产后服务对降低育龄女性重复流产的作用,,唐丽霞;邹璐;方锦川;龙礼华;李利珠;胡红珍;,,山西医药杂志,,,2014,,10
xxgkfyxzz201504005,0,"ISTIC,PKU",胰岛素对2型糖尿病合并冠心病患者心肌微循环的影响,10.3969/j.issn.1008-0074.2015.04.05,梁建文;张东辉;吴奋生;,,心血管康复医学杂志,"血管阻力;糖尿病,2 型;冠心病;",R541.409,2015,,4
lchsyyxzz201403012,2,"ISTIC,PKU",颅脑交通伤的临床特点及手术治疗分析,10.3969/j.issn.1671-4695.2014.03.012,张清平[1];陈建良[1];董广宇[2];左右[3];邱建东[1];,"[1]深圳市第四人民医院神经外科,广东,深圳,518033;[2]深圳市龙岗区人民医院神经外科,广东,深圳,518056;[3]深圳市盐田区人民医院神经外科,广东,深圳,518081;",临床和实验医学杂志,颅脑交通伤;神经外科手术;预后;,,2014,13,3
lcszbzz201510007,0,"ISTIC,PKU",血液透析患者带隧道带涤纶套导管原位换管的效果观察,10.3969/j.issn.1671-2390.2015.10.007,袁丽萍;罗敏虹;陈圳炜;陈秋莲;伍强;杨铁城;,,临床肾脏病杂志,血液透析;带隧道带涤纶套导管;原位换管;,,2015,15,10
zhyxcszz201407001,4,"ISTIC,PKU",小儿超声心动图定量分析的标准化,10.3877/cma.j.issn.1672-6448.2014.07.001,夏焙;,,中华医学超声杂志（电子版）,,,2014,,7
yiyqy201417435,0,"ISTIC,PKU",癫痫发作的昼夜节律分布规律,10.3969/j.issn.2095-1752.2014.17.435,钟金花[1];廖建湘[2];,[1]遵义医学院 遵义贵州 563000; 深圳市儿童医院 广东深圳 518035;[2]深圳市儿童医院 广东深圳 518035;,医药前沿,癫痫;婴儿痉挛症;昼夜节律;褪黑激素;诊断;治疗;,R742.1,2014,,17
zwkjzlml-yyws201421041,5,"ISTIC,PKU",产后随访干预对妊娠期糖尿病患者血糖控制及结局的影响,,李文蕾;,,中国现代医生,随访干预;妊娠期糖尿病;血糖控制;结局;,R714.2,2014,52,21
lcszbzz201506008,0,"ISTIC,PKU",慢性肾脏病4～5期患者睡眠质量的随访研究,10.3969/j.issn.1671-2390.2015.06.008,罗敏虹;袁丽萍;陈秋莲;朱浪静;曾海鸥;陈圳炜;伍强;杨铁城;,,临床肾脏病杂志,慢性肾脏病;血液透析;腹膜透析;睡眠;,,2015,15,6
zgfybj201615071,0,"ISTIC,PKU",发育性髋关节发育不良筛查与干预后转归的研究现状,10.7620/zgfybj.j.issn.1001-4411.2016.15.71,黄济煌[1];孙客[2];唐盛平[2];,"[1]遵义医学院珠海校区,广东珠海,519041;[2]深圳市儿童医院骨一科,广东深圳,518038;",中国妇幼保健,发育性髋关节发育不良;临床普查;影像学筛查;干预;转归;,R726.8,2016,31,15
lcykzz201503014,0,"ISTIC,PKU",复方樟柳碱联合降糖药物治疗糖尿病血管性假性视乳头炎的可行性及依从性研究,10.3969/j.issn.1006-8422.2015.03.011,利焕廉;周金文;左炜;,,临床眼科杂志,复方樟柳碱;胰激肽原酶肠溶片;血管性假性视乳头炎;可行性;安全性;,,2015,,3
yycyzx201431009,1,"ISTIC,PKU",糖尿病患者室性心动过速与自主神经病变的关系,,林茴;袁丽萍;罗雪香;欧秀莲;陆泽元;,,中国医药导报,糖尿病;心脏自主神经病变;校正QT间期;心率变异性;,R587.1,2014,11,31
haixyx201604057,1,"ISTIC,PKU",不同药物口腔护理对牙周炎患者的疗效对比,10.3969/j.issn.1006-3765.2016.04.057,李满香;,,海峡药学,牙周炎;甲硝唑棒;米诺环素软膏;碘甘油;,R969.4,2016,28,4
hlxzz201604002,2,"ISTIC,PKU",营养状况和生长风险筛查工具用于先心病住院婴儿营养风险筛查的可行性研究,10.3870/j.issn.1001-4152.2016.04.005,张慧文[1];顾莺[2];王慧美[2];浦凯[3];朱卉敏[4];潘晓兰[5];易敏[6];唐晓敏[7];,"[1]复旦大学护理学院,上海,200032;[2]复旦大学附属儿科医院,上海,200032;[3]南京医科大学附属南京儿童医院;[4]武汉市儿童医院;[5]深圳市儿童医院;[6]重庆医科大学附属儿童医院;[7]浙江大学医学院附属儿童医院;",护理学杂志,先天性心脏病;婴儿;营养风险评估;营养不良;STRONGkids量表;,R473.6,2016,31,4
jkr201412003,0,"ISTIC,PKU",超声流量计在新生儿潮气呼吸肺功能中的应用,,张伟[1];刘晓红[2];曹恒恒[1];刘杨[1];,"[1]遵义医学院珠海校区,广东珠海519090;深圳市儿童医院,深圳518000;[2]深圳市儿童医院,深圳,518000;",中国当代医药,超声流量计;新生儿;潮气呼吸肺功能;,R722,2014,21,12
hbyy201419005,1,"ISTIC,PKU",载神经生长因子纳米柔性脂质体制备及稳定性研究,10.3969/j.issn.1002-7386.2014.19.005,管晨峰[1];路伟[1];张开礼[1];郭见[2];潘一峰[3];黄国栋[4];,"[1]518033,广东省深圳市第四人民医院药剂科;[2]广州医科大学;[3]中南大学卫生部纳米生物技术重点实验室;[4]深圳大学第一附属医院神经外科;",河北医药,神经生长因子;纳米柔性脂质体制备条件;稳定性;,R9,2014,,19
zhlcyszz201506035,3,"ISTIC,PKU",六个月龄以内婴儿完全与不完全川崎病99例回顾性分析,10.3877/cma.j.issn.1674-0785.2015.06.035,陈烨[1];曹磊[1];丁粤粤[1];徐秋琴[1];孙凌[1];徐明国[2];吕海涛[1];,"[1]苏州大学附属儿童医院心内科 1, 江苏省,215003;[2]深圳市儿童医院心血管科 2, 广东省,518038;",中华临床医师杂志（电子版）,婴儿;黏膜皮肤淋巴结综合征;不完全川崎病;冠状动脉损害;,,2015,,6
ahyx201601002,2,"ISTIC,PKU",小剂量牛肺表面活性物质结合高频震荡通气对新生儿呼吸衰竭临床症状及呼吸状态的改善效果观察,10.3969/j.issn.1000-0399.2016.01.002,王敏智[1];何柳芳[2];ZHAI Ye[3];,"[1]462000,河南省漯河市第三人民医院儿科;[2]518038,广东省深圳市儿童医院;[3]Department of Pediatrics,the third Luohe People's Hospital,Luohe 462000,China;",安徽医学,牛肺表面活性物质;高频震荡通气;新生儿;呼吸衰竭;呼吸状态;,,2016,37,1
zgyykx201508036,2,"ISTIC,PKU",家庭医生健康管理服务路径实施效果评价,,裴宇慧;张校辉;石建新;,,中国医药科学,老年人;家庭医生;健康管理;路径;评价;,R197.1,2015,,8
zgmzmjyyzz201601073,3,"ISTIC,PKU",人性化护理在小儿肺炎92例中的应用,,杨慧敏;,,中国民族民间医药,人性化护理;小儿肺炎;临床应用;,R473.72,2016,25,1
lcxewkzz201605016,1,"ISTIC,PKU",肠无神经节细胞症患儿术后肛门直肠测压的应用研究,10.3969/j.issn.1671-6353.2016.05.013,刘晓东;李守林;王浩;姜俊海;邓志梅;,,临床小儿外科杂志,Hirschsprung 病;外科手术;测压法;,,2016,15,5
xdhl201415017,1,"ISTIC,PKU",低危孕妇临产前入院对剖宫产率的影响及对策,10.3760/cma.j.issn.1674-2907.2014.15.014,郑彤云;彭检妹;刘小乐;陈兰卿;陈桂娜;,,中华现代护理杂志,孕妇;剖宫产术;产前;心理状态;,,2014,20,15
gwyx-hlxfc201405030,1,"ISTIC,PKU",预见性护理对减轻肛周脓肿术后疼痛的实践与成效,10.3760/cma.j.issn.1673-4351.2014.05.030,黄莉;马少君;朱琳洁;李宁红;,,国际护理学杂志,预见性护理;肛周脓肿;术后调查;,R472,2014,,5
zgsyjkzz201506015,3,"ISTIC,PKU",羊水稠密度超声显像识别与胎儿成熟度相关性研究,10.3969/j.issn.1671-878X.2015.06.015,杜成;王小倩;,,中国生育健康杂志,胎儿成熟度;超声;羊水;卵磷酯与鞘磷酯比值;泡沫试验;,,2015,,6
scyxzz201602008,1,"ISTIC,PKU",2~3岁儿童家长关于儿童保健知识需求现状调查和分析,10.13214/j.cnki.cjotadm.2016.02.008,黎凤鸣;,,中国伤残医学,2~3岁儿童;儿童保健;知识需求;,R172,2016,24,2
lchsyyxzz201511015,0,"ISTIC,PKU",急性早幼粒细胞白血病患者白血病细胞免疫表型分析,10.3969/j.issn.1671-4695.2015.011.015,蔡艳霞;王晓燕;曾丽吟;田文洪;王逢春;赵友恒;,,临床和实验医学杂志,早幼粒细胞白血病;白血病细胞;免疫表型;FAB;,,2015,,11
gwyx-lcsw201404020,4,"ISTIC,PKU",深圳地区2007～2011年儿童常见食物过敏原的变化,10.3969/j.issn.1673-4130.2014.04.020,王和平;郑跃杰;刘萍;马红玲;谷加丽;王莉;白大明;,,国际检验医学杂志,食物过敏;儿童;深圳;,,2014,35,4
xejjyx201401012,4,"ISTIC,PKU",手术治疗新生儿坏死性小肠结肠炎28例临床分析,10.3760/cma.j.issn.1673-4912.2014.01.012,余珍珠;黄惠君;刘晓红;冯晋兴;宋宁;,,中国小儿急救医学,坏死性小肠结肠炎;手术;新生儿;,,2014,21,1
hainanyx201521037,2,"ISTIC,PKU",重症手足口病并发神经源性肺水肿的临床特征及预后分析,10.3969/j.issn.1003-6350.2015.21.1172,朱金兰;黄铁栓;,,海南医学,重症手足口病;神经源性肺水肿;预后;,R725.9,2015,26,21
zgsqys201408100,5,"ISTIC,PKU",专家咨询法在社区妇幼卫生评价指标体系研究中的应用,10.3969/j.issn.1007-614x.2014.8.100,叶宜根[1];陈渊青[2];罗红[2];吴成秋[1];,"[1]421000,湖南衡阳市南华大学公共卫生学院;[2]518034,广东深圳市福田区妇幼保健院;",中国社区医师,专家咨询法;指标体系;妇幼卫生;社区卫生;,,2014,30,8
zggrkzzz201407009,3,"ISTIC,PKU",2010-2013年新生儿感染性肺炎病原体分布及耐药性分析,10.3969/j.issn.1671-9638.2014.07.009,王红梅[1];蒋元琴[2];黄宝兴[1];赵瑞珍[1];陈虹宇[1];马东礼[1];,"[1]深圳市儿童医院,广东 深圳,518026;[2]重庆医科大学医学检验系,重庆,400000;",中国感染控制杂志,"新生儿;肺炎;病原体;抗药性,微生物;抗菌药物;",R181.3+2,2014,,7
xejjyx201408003,3,"ISTIC,PKU",腹内高压和腹腔间隙综合征定义共识及临床实践指南的更新(2013版)简介,10.3760/cma.j.issn.1673-4912.2014.08.003,何颜霞;,,中国小儿急救医学,腹内高压症;腹腔间隙综合征;诊断;治疗;,,2014,21,8
zgxdyxzz201419005t,0,"ISTIC,PKU",plRES-IL-24-TRAIL基因载体的构建及其对肝癌细胞迁移和凋亡的影响,,魏杨辉[1];黄耀[1];刘娟[1];张卫星[1];吴爱国[2];,"[1]深圳市第四人民医院普外科,广东深圳,518033;[2]南方医科大学珠江医院普外科,广东广州,510515;",中国现代医学杂志,白介素-24;肿瘤坏死因子可溶性相关凋亡诱导配体;肝癌;迁移;凋亡;,R735.7,2014,24,19
sxyyzz201407014,1,"ISTIC,PKU",哮喘患儿血清白细胞介素-5和 IgE与肺功能的相关性研究,,陈晓锐[1];彭俊旭[2];安正红[1];郑华[1];李鹤[1];,[1]518029 深圳，中国人民武装警察部队广东省边防总队医院儿科;[2]深圳市福田区人民医院麻醉科;,山西医药杂志,哮喘;白细胞介素-5;免疫球蛋白 E;肺功能测定;儿童;,,2014,,7
ahyx201510003,2,"ISTIC,PKU",血清 S100B蛋白和神经元特异性烯醇化酶在新生儿缺氧缺血性脑病早期诊断中的应用价值,10.3969/j.issn.1000-0399.2015.010.002,曾祥士;何柳芳;,,安徽医学,新生儿缺氧缺血性脑病;S100B蛋白;神经元特异性烯醇化酶;,,2015,,10
lcxewkzz201505011,2,"ISTIC,PKU",经脐单部位腹腔镜鞘状突高位结扎术治疗小儿鞘膜积液,10.3969/j.issn.1671-6353.2015.05.009,尹鉴淳;徐万华;杨志林;赵为广;,,临床小儿外科杂志,睾丸鞘膜积液;腹腔镜;外科手术;儿童;,,2015,,5
bfyx201610047,0,,替米沙坦不同给药时间治疗非杓型社区高血压的疗效,,许志贤;张富强;,,北方药学,替米沙坦;给药时间;非杓型;社区高血压;临床疗效;,R544.1,2016,13,10
xdlchl201406018,1,,双气囊电子小肠镜检查在不明原因消化道出血患者病因诊断中的护理,10.3969/j.issn.1671-8283.2014.06.16,李妙芝;何剑琴;,,现代临床护理,消化道出血;小肠镜;护理;,R473.9,2014,,6
xejjyx201608009,1,,儿童脓毒症相关性脑病发生和死亡的危险因素分析,10.3760/cma.j.issn.1673-4912.2016.08.009,孙世心;何颜霞;,,中国小儿急救医学,脓毒症相关性脑病;危险因素;儿童;,,2016,23,8
hainanyx201502040,0,,CIP2A在宫颈癌中的表达及其临床意义,10.3969/j.issn.1003-6350.2015.02.0095,车爱文[1];陈淑苹[1];谭旭东[1];李家梁[1];马红梅[2];,"[1]深圳市龙岗区妇幼保健院病理科,广东 深圳,518172;[2]深圳市福田区人民医院病理科,广东 深圳,518033;",海南医学,CIP2A;宫颈肿瘤;免疫组化;,R737.33,2015,,2
gxyx201411034,3,,深圳市足月及近足月新生儿呼吸窘迫综合征的现状调查,10.11675/j.issn.0253-4304.2014.11.29,王章星[1];叶贞志[2];吴本清[3];田鸾英[4];杨传忠[5];刘晓红[6];李晓东[7];吴志军[8];童燕梅[1];邓莉[1];,"[1]南方医科大学附属深圳市龙华新区人民医院新生儿科,深圳市,518109;[2]广东省深圳市光明新区人民医院新生儿科;[3]广东省深圳市人民医院新生儿科;[4]广东省深圳市南山区妇幼保健院新生儿科;[5]广东省深圳市妇幼保健院新生儿科;[6]广东省深圳市儿童医院新生儿科;[7]广东省深圳市南山区人民医院新生儿科;[8]广东省深圳市宝安区妇幼保健院新生儿科,深圳市,518100;",广西医学,新生儿呼吸窘迫综合征;足月儿;近足月儿;调查;深圳市;,R722.1,2014,,11
lcfsxzz201512028,0,"ISTIC,PKU",磁共振胰胆管成像诊断婴幼儿胆道闭锁的价值,,曹卫国;干芸根;赵彩蕾;汪苍;林飞飞;,,临床放射学杂志,磁共振成像;胰胆管造影;婴儿;胆道闭锁;,,2015,34,12
tlsjyyj201509035,2,"ISTIC,PKU",持续质量改进在提高手术室医护人员手卫生依从性中的应用,10.3969/j.issn.1672-9676.2015.09.034,赵宏波;,,护理实践与研究,手术室;医护人员;持续质量改进;,,2015,12,9
jkr201406023,3,"ISTIC,PKU",哮喘高危儿脐血哮喘基因和IgE检测的意义,,李晓嫱;胡文芳;孙子辉;鲍敏兰;张丽常;,,中国当代医药,儿童;哮喘;哮喘基因;,R446.11,2014,21,6
lcxewkzz201405016,3,"ISTIC,PKU",一期与分期腹骶会阴肛门成形术治疗高位肛门直肠畸形的疗效比较,10.3969/j.issn.1671-6353.2014.05.011,陈子民;叶明;王斌;冯奇;吴宙光;叶晓烁;王建尧;,,临床小儿外科杂志,肛门闭锁;外科手术;治疗结果;,,2014,,5
hainanyx201423026,0,"ISTIC,PKU",复方羊毛脂尿素乳膏的制备及稳定性考察和临床应用,10.3969/j.issn.1003-6350.2014.23.1370,李成[1];巫小娟[1];蔡柳清[1];路伟[1];曾繁涛[1];吴远婷[2];,"[1]深圳市福田区人民医院药剂科,广东 深圳,518033;[2]嘉应学院医学院,广东 梅州,514015;",海南医学,复方羊毛脂尿素乳膏;制备;稳定性;临床应用;,R986,2014,,23
zgyydk201502041,0,"ISTIC,PKU",改良半坐卧位在胸交感神经链切断术中作用探讨,,肖亮;,,中国医药导刊,改良;半坐卧位;胸交感神经链切断术;作用;,R472.3,2015,,2
hainanyx201422025,0,"ISTIC,PKU",辣椒素与疼痛关系的研究进展,10.3969/j.issn.1003-6350.2014.22.1311,胡秀敏(综述);江远仕(审校);,,海南医学,辣椒素;辣椒素受体;疼痛;,R441.1,2014,,22
zhyxcszz201507012,2,"ISTIC,PKU",法洛四联症患儿手术前超声心动图Z值研究,10.3877/cma.j.issn.1672-6448.2015.07.010,陈伟玲;夏焙;于红奎;许娜;,,中华医学超声杂志（电子版）,超声心动图;Z值;法洛四联症;儿童;,,2015,,7
zgetbjzz201512017,0,"ISTIC,PKU",高功能孤独症儿童汉语普通话语言感知能力障碍的初步研究,10.11852/zgetbjzz2015-23-12-17,杨峰;周家秀;肖秀云;,,中国儿童保健杂志,高功能孤独症;语言感知;中枢性听觉处理障碍;,R179,2015,23,12
xdhl201521015,2,"ISTIC,PKU",不同时间口服复方聚乙二醇电解质散对小儿肠镜检查前肠道准备的效果,10.3760/cma.j.issn.1674-2907.2015.21.011,邝云莎;刘艳青;刘秋菊;,,中华现代护理杂志,时间;肠镜检查;小儿;肠道准备;复方聚乙二醇电解质散;,,2015,,21
sjzxyy-e201542016,5,"ISTIC,PKU",临床护理路径在老年便秘患者结肠镜检查肠道准备的应用,10.3969/j.issn.1671-3141.2015.42.016,高秋霞;何剑琴;赵洁;,,世界最新医学信息文摘（连续型电子期刊）,临床护理路径;结肠镜;老年;便秘;,R574.62,2015,,42
wcbxhgbxzz201410036,0,"ISTIC,PKU",双气囊小肠镜诊断嗜酸性胃肠炎1例,10.3969/j.issn.1006-5709.2014.10.036,何剑琴;黄群;黄健;钟清连;,,胃肠病学和肝病学杂志,双气囊小肠镜;诊断;嗜酸性胃肠炎;,R574,2014,23,10
zwkjzlml-yyws201409013,6,"ISTIC,PKU",胃肠道术后肠外-肠内序贯营养支持与全肠外营养的比较研究,,袁璐;黄耀;张卫星;杨莉涛;赵洁;,,中国现代医生,胃肠道术后;肠外-肠内序贯营养;全肠外营养;,R656.6,2014,52,9
ylbjqj201511052,4,"ISTIC,PKU",认知护理干预对改善耳鸣患者焦虑、抑郁情绪的效果,10.3969/j.issn.1674-4659.2015.11.1511,梁倩清;莫志芳;李秋红;,,临床医学工程,耳鸣;认知护理干预;抑郁;焦虑;适应程度;,R473.5,2015,22,11
lnxxgbzz201406025,0,"ISTIC,PKU",支架植入治疗肠系膜上动脉合并腹腔干重度狭窄1例,10.3969/j.issn.1007-9688.2014.06.025,闵敏;贾楠;张东辉;,,岭南心血管病杂志,肠系膜上动脉;重度狭窄;腹腔干;冠状动脉疾病;心力衰竭;,R543.5,2014,20,6
syqkyx201608037,1,"ISTIC,PKU",深圳市社区居民代谢综合征流行病学调查及干预措施的疗效评价,10.16766/j.cnki.issn.1674-4152.2016.08.036,黄良玉;孙晓玲;李海燕;,,中华全科医学,代谢综合征;流行病学;社区居民;干预措施;,R589  R197.6,2016,14,8
hainanyx201403026,1,"ISTIC,PKU",脑CT灌注成像研究进展,10.3969/j.issn.1003-6350.2014.03.0148,林景兴;,,海南医学,脑;CT灌注成像;研究进展;,R445,2014,25,3
tlsjyyj201505049,2,"ISTIC,PKU",培训联合家庭康复训练模式治疗儿童孤独症的疗效观察,10.3969/j.issn.1672-9676.2015.05.048,肖秀云;杨峰;崔丽霞;,,护理实践与研究,培训-家庭康复训练;孤独症;儿童;疗效;,,2015,,5
hainanyx201402036,1,"ISTIC,PKU",经尿道双极等离子电切术治疗女性膀胱颈梗阻的疗效观察,10.3969/j.issn.1003-6350.2014.02.0096,谭明波;夏昕晖;吴炜嘉;,,海南医学,双极等离子电切;女性膀胱颈梗阻;疗效;,R694+.2,2014,25,2
slyyxzz201605066,0,"ISTIC,PKU",老年人口腔疼痛原因分析及护理,10.3969/j.issn.1004-4337.2016.05.066,李满香;,,数理医药学杂志,口腔疼痛;原因;牙周炎;优质护理;疼痛视觉模拟评分;,R473,2016,29,5
tlsjyyj201606040,1,"ISTIC,PKU",复方聚乙二醇电解质散不同服用剂量在小儿肠道准备中的应用,10.3969/j.issn.1672-9676.2016.06.040,邹瑜;,,护理实践与研究,复方聚乙二醇电解质散;肠道准备;小儿结肠镜检查;,,2016,13,6
lcszbzz201408009,0,"ISTIC,PKU",叶酸对血液透析患者动脉粥样硬化影响,10.3969/j.issn.1671-2390.2014.08.009,潘达亮;陈宝丽;罗敏虹;刘华锋;,,临床肾脏病杂志,同型半胱氨酸;血液透析;动脉内膜-中层厚度;动脉粥样硬化;叶酸;,,2014,,8
zgyykx201510029,3,"ISTIC,PKU",不同麻醉方式对剖宫产手术娩出新生儿的影响分析,,袁春梅[1];罗明[2];谢伦雄[1];罗小玲[1];,"[1]深圳市盐田区人民医院麻醉科,广东深圳,518000;[2]深圳市福田区妇幼保健院急诊科,广东深圳,518000;",中国医药科学,椎管内麻醉;全身麻醉;剖宫产;新生儿;,R614,2015,,10
zgetbjzz201406005,0,"ISTIC,PKU",城市16～20岁务工青少年心理社会能力及其影响因素分析,10.11852/zgetbjzz2014-22-06-05,吕冰琪[1];余小鸣[1];高素红[2];张淑平[3];周晓梅[4];曾芳玲[5];,"[1]北京大学公共卫生学院,儿童青少年卫生研究所,北京 100191;[2]北京市海淀区妇幼保健院,北京 100080;[3]济南市妇幼保健院,山东济南 250001;[4]深圳市福田区妇幼保健院,广东深圳 518045;[5]广州市妇女儿童医疗中心,广东广州 510623;",中国儿童保健杂志,务工青少年;心理社会能力;自尊;应对方式;内外控制源;,R749.94,2014,22,6
lcxewkzz201601005,1,"ISTIC,PKU",Ⅲ型胆道闭锁手术治疗的研究进展,10.3969/j.issn.1671-6353.2016.01.004,李智涵(综述)[1];王斌(审校)[2];,"[1]汕头大学医学院研究生院广东省汕头市515041;[2]广东省深圳市儿童医院普通外科广东省深圳市,518026;",临床小儿外科杂志,,,,,
zgyydk201410019,0,"ISTIC,PKU",右美托咪定辅助下瑞芬太尼呼吸抑制EC50与高强度聚焦超声热剂量的关系研究,,彭粤;肖亮;任从才;钱自亮;张卫星;张欣;,,中国医药导刊,高强度聚焦超声;右美托咪定;瑞芬太尼;呼吸抑制EC50;,R614,2014,,10
zgyszz201612030,0,"ISTIC,PKU",深圳市儿童医院重症监护病房分离的非发酵菌的分布和耐药性分析,10.3760/cma.j.issn.1008-1372.2016.12.030,陈虹宇;赵瑞珍;刘孝荣;张霞;张艳;马东礼;,,中国医师杂志,"重症监护病房,儿科;革兰氏阴性菌;抗药性,细菌;",,2016,18,12
yxllysj201406071,6,"ISTIC,PKU",PDCA循环管理模式在行急诊经皮冠状动脉介入治疗急性心肌梗死患者中应用效果评价,,吴焰;赵洁;郑晓芳;,,医学理论与实践,PDCA循环管理模式;急诊经皮冠状动脉介入治疗;急性梗死;效果;,R473.5,2014,,6
zgyykx201508019,3,"ISTIC,PKU",顺尔宁联合布地奈德治疗小儿哮喘的效果及对外周血嗜酸性粒细胞的影响,,刘莲香;何莉;李燕芳;,,中国医药科学,顺尔宁;布地奈德;小儿哮喘;外周血嗜酸性粒细胞;疗效;,R725.6,2015,,8
bfyx201504066,3,"ISTIC,PKU",匹多莫德口服液对小儿反复性呼吸道感染的临床疗效观察,,肖福香;,,北方药学,匹多莫德口服液;小儿反复性呼吸道感染;疗效观察;,R725.6,2015,,4
szyby201406013,0,"ISTIC,PKU",硫氧还蛋白和硫氧还蛋白结合蛋白-2在子宫内膜异位症的表达及意义,10.7669/j.issn.0253-357X.2014.06.0501,周晓梅[1];张海[1];方锦川[2];资捷[2];,"[1]深圳市福阳区中医院,深圳,518034;[2]深圳市福田区妇幼保健院,深圳,518045;",生殖与避孕,子宫内膜异位症(EMs);硫氧还蛋白(TRX);硫氧还蛋白结合蛋白-2(TBP-2);血清;腹水;,R711.71,2014,34,6
bfyx201505113,1,"ISTIC,PKU",阿托伐他汀强化降脂对高血压合并糖尿病患者颈动脉内膜中层厚度及血管内皮功能的影响,,陈洁;赵蓉;谢延;马锦济;向莹君;,,北方药学,高血压;糖尿病;阿托伐他汀;强化降脂;颈动脉内膜中层厚度;血管内皮功能;,R544.1,2015,,5
gwyx-hlxfc201623034,0,"ISTIC,PKU",心理行为双维度诱导法在儿童电子鼻咽喉镜护理的应用效果,10.3760/cma.j.issn.1673-4351.2016.23.034,蒋玉梅;杨姣;陈雪瑾;陈章智;荣梦丽;付雨情;,,国际护理学杂志,儿童;鼻咽喉镜;心理;行为;诱导护理;,,2016,35,23
zgywjjx201603077,0,"ISTIC,PKU",社区康复治疗与健康教育干预对糖尿病合并周围神经病变患者的影响,10.12010/j.issn.1673-5846.2016.03.077,黎凤鸣;,,中国药物经济学,糖尿病合并周围神经病变;社区康复治疗;健康教育干预;,R473.58,2016,11,3
bfyx201603072,0,"ISTIC,PKU",炉甘石洗剂加地塞米松对过敏性皮炎的治疗作用研究,,张小平;李志爱;,,北方药学,炉甘石洗剂;地塞米松;过敏性皮炎;,R758,2016,13,3
zgcthmrizz201601008,1,"ISTIC,PKU",儿童急性淋巴性白血病化疗后脑氢质子磁共振波谱研究,10.3969/j.issn.1672-5131.2016.01.008,曹卫国;干芸根;赵彩蕾;林飞飞;汪苍;,,中国CT和MRI杂志,急性淋巴性白血病;质子磁共振波谱;儿童;智力;,R445.2  R725.5,2016,14,1
tlsjyyj201602043,1,"ISTIC,PKU",赖脯胰岛素在儿童及青少年Ⅰ型糖尿病中的应用效果观察,10.3969/j.issn.1672-9676.2016.02.043,丁波;刘春妍;张玲玲;贾斐;闫卫娟;,,护理实践与研究,赖脯胰岛素;门冬胰岛素;Ⅰ型糖尿病;,,2016,13,2
sxyyzz201418030,0,,超声引导下颈内静脉穿刺术在围手术期的应用,,彭俊旭;任从才;,,山西医药杂志,,,2014,,18
xejjyx201611004,0,,病毒感染相关急性脑病,10.3760/cma.j.issn.1673-4912.2016.11.004,何颜霞;,,中国小儿急救医学,病毒感染;脑病;儿童;,,2016,23,11
