唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
amydy201519044,0,"ISTIC,PKU",先天性鱼鳞病1例救治反思并文献复习,,俞梦瑾[1];林国辉[2];刘锦[1];,"[1]深圳市宝安区中心医院,广东深圳,518100;[2]深圳市宝安区社会福利中心,广东深圳,518100;",按摩与康复医学,先天性鱼鳞病;病例报告;文献复习;,R758.52,2015,,19
zhongguoyy201406047,0,"ISTIC,PKU",暴发性羊水栓塞抢救成功一例,10.3760/cma.j.issn.1673-4777.2014.06.047,王春香;杨步琴;秦玲;王鹤;孔东萍;,,中国医药,羊水栓塞;暴发性;,,2014,9,6
btyxyxb201506070,0,"ISTIC,PKU",养肝柔筋方预防膝关节周围骨折术后关节粘连的临床效果,,陈凯龙;王志勇;王立胜;,,包头医学院学报,养肝柔筋方;膝关节周围骨折术;关节粘连;临床效果;,,2015,,6
gdyx201415035,7,"ISTIC,PKU",妊娠期甲状腺过氧化物酶抗体滴度与不良妊娠结局的关系,10.3969/j.issn.1001-9448.2014.15.035,姚涛[1];刘萍[1];张清[1];王云霞[1];阎德文[2];吴芝勋[1];,[1]广东省深圳市福田区妇幼保健院内科 518045;[2]广东省深圳市第二人民医院内分泌科 518035;,广东医学,甲状腺过氧化物酶抗体;滴度;不良妊娠结局;相关性;,,2014,35,15
zgyykx201511031,1,"ISTIC,PKU",自我效能干预对强直性脊椎炎患者生活质量的影响,,蓝惠琴[1];蓝爱婷[2];郑定容[3];,"[1]深圳市南山区人民医院疼痛科,广东深圳,518052;[2]深圳市宝安区福永人民医院福海社区健康服务中心,广东深圳,518103;[3]深圳市宝安区中心医院社区健康服务管理中心,广东深圳,518102;",中国医药科学,强直性脊椎炎;自我效能;生活质量;护理干预;,R473.73  R687.4,2015,,11
qcqjk201418027,0,"ISTIC,PKU",浅谈妊娠合并子宫肌瘤分娩方式的选择,10.3969/j.issn.1672-6502.2014.18.027,陈霞[1];许剑[2];,[1]遵义医药高等专科学校;[2]深圳市第八人民医院;,青春期健康,妊娠;子宫肌瘤;临床;安全;,,2014,,18
zgsxzz201412003,2,"ISTIC,PKU",RHCE基因和RhCcEe抗原研究进展,10.13303/j.cjbt.issn.1004-549x.2014.12.003,易品[1];黎诚耀[2];邵超鹏[1];,"[1]南方医科大学生物技术学院输血医学系,广东广州510515;深圳市第二人民医院输血科,广东深圳518035;Rh血型系统基础与临床研究关键技术攻关合作组;[2]南方医科大学生物技术学院输血医学系,广东广州510515;",中国输血杂志,RHCE基因;RhCcEe抗原;变异;,R457.1+1  Q754,2014,27,12
gxyx201404008,3,"ISTIC,PKU",不同波型电针配合雷火灸治疗肥胖病伴内分泌代谢异常的疗效比较,10.11675/j.issn.0253-4304.2014.04.08,刘运珠[1];粟胜勇[1];潘秋兰[2];宁发锦[1];李家言[1];陈丹丹[3];梁静[1];黎光辉[3];,"[1]广西中医药大学第一附属医院针灸科,南宁市,530023;[2]广东省深圳市宝安区中医院康复科,深圳市,518133;[3]广西中医药大学针灸推拿学院,南宁市,530001;",广西医学,肥胖病;血脂;瘦素;电针波型;雷火灸;,R585.25,2014,,4
nmgzyy201505103,1,"ISTIC,PKU",中西药配伍禁忌及治疗优势探讨,10.3969/j.issn.1006-0979.2015.05.103,李国华[1];许水娟[2];,[1]深圳市宝安区中心医院药剂科 518100;[2]深圳市南山区人民医院麻岭社康中心 518000;,内蒙古中医药,中西药;配伍;禁忌;治疗优势;,R942,2015,,5
zgyxcx201515009,1,"ISTIC,PKU",非洛地平联合阿托伐他汀治疗高血压合并高胆固醇血症疗效观察,10.3969/j.issn.1674-4985.2015.15.009,黄远泉;陈怀京;郑中梅;,,中国医学创新,非洛地平;阿托伐他汀;高血压;,,2015,,15
zghtyyzz201511044,0,"ISTIC,PKU",社康中心抗菌药用药规范调查及规范用药对策研究,10.3969/j.issn.1672-9463.2015.11.031,韩燕萍;杨梅先;,,中国现代医药杂志,,,2015,,11
gwyx-hlxfc201517025,1,"ISTIC,PKU",重型颅脑外伤患者早期肠内营养不耐受的常见危险因素分析,10.3760/cma.j.issn.1673-4351.2015.17.025,黄志清;,,国际护理学杂志,重型颅脑外伤;肠内营养;危险因素;横断面收集;,R473.6,2015,,17
yycyzx201531025,0,"ISTIC,PKU",中青年全麻患者瑞芬太尼用量与控制性降压幅度的关系,,吕东森;刘华;罗芬;袁承城;康力;刘焕结;周骞;,,中国医药导报,全麻;降压幅度;瑞芬太尼;中青年;,R614.2,2015,,31
zgyykx201509069,1,"ISTIC,PKU",应用全科临床路径治疗带状疱疹、面神经炎的效果分析,,李树然;吴欣欣;,,中国医药科学,家庭病床;带状疱疹;面神经炎;全科临床路径;,R275.9,2015,,9
zyyjk201505026,0,"ISTIC,PKU",深圳市石岩街道学龄期儿童近视的流行病学调查,,李建安;奚江明;张国芳;何鞍生;杨立彪;陈玉;,,职业与健康,学龄期儿童;近视;流行病学调查;,R181.3+7,2015,31,5
xdzdyzl201509152,1,"ISTIC,PKU",品管圈护理模式在高热惊厥患儿护理中的应用效果,,蓝爱婷[1];蓝惠琴[2];郑定容[3];,"[1]深圳宝安区福永人民医院福海社区健康服务中心,广东 深圳,518103;[2]深圳市南山区人民医院疼痛科,广东 深圳,518052;[3]深圳市宝安区中心医院社区健康服务管理中心,广东 深圳,518102;",现代诊断与治疗,品管圈;护理模式;高热惊厥;患儿;应用;效果;,R441.3,2015,,9
xdzdyzl201509152,1,"ISTIC,PKU",品管圈护理模式在高热惊厥患儿护理中的应用效果,,蓝爱婷[1];蓝惠琴[2];郑定容[3];,"[1]深圳宝安区福永人民医院福海社区健康服务中心,广东 深圳,518103;[2]深圳市南山区人民医院疼痛科,广东 深圳,518052;[3]深圳市宝安区中心医院社区健康服务管理中心,广东 深圳,518102;",现代诊断与治疗,品管圈;护理模式;高热惊厥;患儿;应用;效果;,R441.3,2015,,9
zgcsyxzz201507002,5,"ISTIC,PKU",超声弹性成像在乳腺BI-RADS4类“微钙化非肿块型”病灶中的诊断价值,,周鹏;张家庭;贡雪灏;李征毅;刘伟宗;杨雪冰;彭琳;,,中国超声医学杂志,超声弹性成像;乳腺病灶;BI-RADS 4类;微钙化;,,2015,31,7
tlsjyyj201605078,0,"ISTIC,PKU",1例双侧子宫动脉栓塞术治疗产后出血性休克的护理,10.3969/j.issn.1672-9676.2016.05.075,罗胜英;,,护理实践与研究,,,2016,13,5
zgcsyxzz201601004,4,"ISTIC,PKU",超声成像结合VTI弹性成像在甲状腺良恶性结节鉴别诊断中的作用,,李泉水;徐细洁;陈胜华;邹霞;熊华花;,,中国超声医学杂志,超声成像;弹性成像;甲状腺结节;,,2016,32,1
xdyy201504032,1,"ISTIC,PKU",超早期经外侧裂入路对基底节区脑出血患者血清髓鞘碱性蛋白及凝血酶的影响分析,10.3969/j.issn.1671-332X.2015.04.032,古磊;甄云;陈天宝;杨振年;,,现代医院,血清髓鞘碱性蛋白;凝血酶;基底节区脑出血;,,2015,,4
xdzdyzl201508120,1,"ISTIC,PKU",经尿道前列腺汽化电切术治疗34例前列腺增生症的疗效观察,,何思挺;,,现代诊断与治疗,经尿道前列腺汽化电切术;前列腺增生症;疗效;,R697.32,2015,,8
zgxdyxzz201532008t,0,"ISTIC,PKU",盐酸戊乙奎醚对冠状动脉粥样硬化性心脏病患者围麻醉期血压和心率变异性的影响,,杨新平;史嘉华;杨韩;卢健芳;黄绍农;,,中国现代医学杂志,东莨菪碱;盐酸戊乙奎醚;围麻醉期管理;心血管疾病;冠状动脉粥样硬化性心脏病;心率变异性;,R614.2,2015,25,32
sxhlzz201413027,0,"ISTIC,PKU",早产儿不同时间二次剪脐效果的临床观察,10.3969/j.issn.1009-6493.2014.13.023,叶春燕[1];吴凡伟[2];李惠玲[1];何凤梅[1];肖劲花[1];张雅贞[1];,"[1]广东省深圳市宝安区妇幼保健院,518133;[2]广东省深圳市宝安区松岗人民医院,518105;",护理研究,早产儿;脐带;脐部护理;二次剪脐;脐炎;脐部出血;,R473.72,2014,,13
zgyykx201401042,5,"ISTIC,PKU",血行播散性肺结核并发结核性脑膜炎18例头部MRI特点分析,,陈文胜;包嘉辉;高如珍;钟鸿剑;王松青;吴茂盛;,,中国医药科学,血行播散性肺结核;结核性脑膜炎;MRI;,R529.3,2014,,1
zgxdyyyy201520105,0,"ISTIC,PKU",抗衰复巢汤与激素补充疗法结合治疗卵巢早衰的临床观察,10.14164/j.cnki.cn11-5581/r.2015.20.105,王晓红;,,中国现代药物应用,抗衰复巢汤;激素疗法;卵巢早衰;疗效;,,2015,9,20
qkyxlcyjy201505038,0,"ISTIC,PKU",从1例亚急性甲状腺炎患者的治愈过程谈双向转诊,10.13558/j.cnki.issn1672-3686.2015.05.038,陶水英;,,全科医学临床与教育,,,2015,,5
xdzdyzl201507020,1,"ISTIC,PKU",中西医结合治疗小儿心肌炎疗效对比分析,,石泽真;,,现代诊断与治疗,中西医结合;小儿心肌炎;疗效;对比;,R542.21,2015,,7
hainanyxyxb201401028,10,"ISTIC,PKU",强化胰岛素治疗对重症感染患者淋巴细胞亚群及降钙素原的影响,,黄贤文;王黎;马广念;王开琛;,,海南医学院学报,重症感染;强化胰岛素治疗;淋巴细胞亚群;降钙素原;,R589,2014,20,1
syzdyzlzz201507037,0,"ISTIC,PKU",孕早期女性甲状腺功能失调临床观察,10.13507/j.issn.1674-3474.2015.07.037,李辉;陈雪兰;,,中华实用诊断与治疗杂志,妊娠;孕早期;甲状腺功能异常;不良妊娠结局;,,2015,29,7
zgxkx201402005,8,"ISTIC,PKU",深圳光明地区泌尿生殖道支原体感染状况及药敏分析,10.3969/j.issn.1672-1993.2014.02.004,曾凡杞[1];卢见行[2];张志云[1];李如凯[2];,"[1]深圳市光明新区人民医院皮肤科,广东深圳,518106;[2]深圳市宝安区石岩人民医院,广东深圳,518108;",中国性科学,泌尿生殖系感染;解脲支原体;人型支原体;药物敏感试验;,R69,2014,23,2
qqhryxyxb201505072,6,"ISTIC,PKU",循证护理在髋关节置换术后患者早期功能锻炼依从性中的作用,,张李芳;欧添英;关玉杯;,,齐齐哈尔医学院学报,循证护理;髋关节置换术;早期功能锻炼;依从性;,,2015,36,5
zgyyzn201432308,6,"ISTIC,PKU",手术室消毒隔离管理中易忽视的护理风险与防范对策,,谢树梅;陈艳玲;徐干如;,,中国医药指南,护理风险;手术室的消毒隔离管理;防范对策;,R472.3,2014,,32
hgzy201401028,1,"ISTIC,PKU",高频电刀宫颈锥切术治疗宫颈CINI-Ⅱ的临床观察,,陈晶儿;黄桂花;,,中外医疗,频电刀;宫颈锥切术;宫颈CINI-Ⅱ;临床疗效;,R737.33,2014,33,1
xdzdyzl201518124,0,"ISTIC,PKU",消化性溃疡复发的相关因素及预防措施,,钟伦雄;高抚岗;谢昌明;,,现代诊断与治疗,消化性溃疡;相关因素;预防措施;,R573.1,2015,26,18
ylbjqj201509037,0,"ISTIC,PKU",血清HDL-C水平与原发性高血压预后的关系,10.3969/j.issn.1674-4659.2015.09.1191,林小凤;黄维超;,,临床医学工程,原发性高血压;血清HDL-C;预后;相关性;,R544.1,2015,22,9
zgyxqyzz201509001,0,"ISTIC,PKU",肌萎缩侧索硬化的疼痛问题,10.3969/j.issn.1674-7372.2015.09.001,王一凡[1];樊东升[2];,"[1]中山大学孙逸仙纪念医院神经科，广州 510120; 深圳市宝安区中心医院 神经内科，广东深圳 518102;[2]北京大学第三医院 神经内科,北京,100191;",中国医学前沿杂志（电子版）,,,2015,,9
zghtyyzz201509044,0,"ISTIC,PKU",临床护理路径在妇科手术患者中的应用效果分析,10.3969/j.issn.1672-9463.2015.09.032,徐慧红;,,中国现代医药杂志,,,2015,,9
rdyxzz201410015,2,"ISTIC,PKU",黄芪消渴方联合二甲双胍片对气阴两虚型2型糖尿病患者血糖的影响,,曾纪斌[1];潘艳[1];黄寅銮[1];龚丽[2];谢嘉嘉[1];杨从意[1];,"[1]广东省深圳市宝安区中医院广州中医药大学附属深圳宝安中医院糖尿病科,广东深圳518101;[2]广州中医药大学附属深圳宝安中医院,广东深圳518101;",热带医学杂志,黄芪消渴方;气阴两虚;2型糖尿病;,R587.1,2014,14,10
zgyyzn201417134,4,"ISTIC,PKU",肺结核空洞与肺癌空洞的CT影像对照分析,,曾令延;陈根铭;温兆意;,,中国医药指南,肺结核空洞;肺癌空洞;CT影像对照;,R734.2,2014,,17
zgzxyjhyxxzz2015010004,1,"ISTIC,PKU",原发性心脏血管肉瘤的CT及MRI表现,10.3969/j.issn.1672-0512.2015.01.003,肖新华[1];李景雷[2];刘彬[2];谭绍恒[2];,"[1]广东省深圳市宝安区中医院放射科,广东 深圳,518133;[2]广东省医学科学院 广东省人民医院放射科,广东 广州,510080;",中国中西医结合影像学杂志,"心脏肿瘤;血管肉瘤;体层摄影术,X线计算机;磁共振成像;",,2015,,1
syyxzz201417021,0,"ISTIC,PKU",脓毒症患者血清脂联素水平及其预后研究,10.3969/j.issn.1006-5725.2014.17.021,宋于康[1];陶伍元[2];邓柳霞[2];王妙淑[1];,"[1]317500,浙江省温岭市第一人民医院重症医学科;[2]518101,广东省深圳市宝安区人民医院急诊科;",实用医学杂志,脓毒症;脂联素;预后;,,2014,,17
zgsyyy201416068,4,"ISTIC,PKU",真菌感染性皮肤病的临床诊疗,,邱勇龙;黄志明;梁冬梅;梁瑞;李湘辉;,,中国实用医药,真菌感染性皮肤病;临床诊疗;恢复;复发;,,2014,,16
zgyykx201517042,0,"ISTIC,PKU",老年慢性气管炎患者治疗前后血清IL-6、IL-8、IL-10、TNF-α水平变化的临床意义,,胡俞新;,,中国医药科学,血清指标水平;老年慢性支气管炎;临床意义;,R562,2015,5,17
xdzdyzl201504064,1,"ISTIC,PKU",利福布丁联合莫西沙星治疗复治涂阳肺结核疗效分析,,蔡炼东[1];郑定容[2];,"[1]深圳市坪山新区妇幼保健院坑梓社区健康服务中心,广东 深圳,518122;[2]深圳市宝安区中心医院社区健康服务管理中心,广东 深圳,518102;",现代诊断与治疗,肺结核;复治;利福布丁;左氧氟沙星;,R978.3  R521,2015,,4
tlsjyyj201512089,0,"ISTIC,PKU",1例由 Wallenberg 综合征所致吞咽障碍患者的护理,10.3969/j.issn.1672-9676.2015.12.084,雷佳芳;贾秀萍;崔丽萍;陈芳;莫蓓蓉;,,护理实践与研究,,,2015,,12
zgckyx201508006,6,"ISTIC,PKU",窄带成像技术联合超声内镜对早期食管癌及癌前病变的诊治价值,10.13429/j.cnki.cjcr.2015.08.006,陈远博[1];赵妙[1];晏洁影[1];雷平光[1];杜震生[1];崔毅[2];,"[1]深圳市宝安区松岗人民医院消化内科,广东深圳,518105;[2]中山大学第一附属医院消化内科,广东广州,510080;",中国临床研究,食管癌;癌前病变;窄带成像;超声内镜;内镜下黏膜切除术;内镜下黏膜剥离术;,R735.1  R571,2015,28,8
zxyjhxnxgbzz201512014,0,"ISTIC,PKU",重复经颅磁刺激在脑卒中后运动功能康复中的临床应用进展,10.3969/j.issn.1672-1349.2015.12.014,李浩;杨万章;,,中西医结合心脑血管病杂志,脑卒中;重复经颅磁刺激;运动功能障碍;康复;,R743  R255.2,2015,,12
zgyykx201516027,0,"ISTIC,PKU",宫腔镜对慢性宫颈炎患者血清炎性因子水平的影响,,刘素;陈晓;韩鲜梅;,,中国医药科学,血清炎性因子;慢性宫颈炎;宫腔镜;,R711.3,2015,,16
qqhryxyxb201516018,0,"ISTIC,PKU",莫西沙星和头孢克洛治疗老年社区获得性肺炎的临床疗效对比,,李敏;缪建平;李薇;,,齐齐哈尔医学院学报,莫西沙星;头孢克洛;老年社区获得性肺炎;临床疗效;,,2015,,16
lchlzz201504021,0,"ISTIC,PKU",居家养老模式下社区护理服务的开展及效果,10.3969/j.issn.1671-8933.2015.04.021,叶静;何丽梅;徐彩文;,,临床护理杂志,养老模式;社区护理服务;,R47,2015,,4
hsjbzz201504007,0,"ISTIC,PKU",血管超声对锁骨下动脉病变的血流动力学评价,10.3969/j.issn.1009-3257.2015.04.007,黄伟;杨振宇;罗萍;黄芳;阮利江;,,罕少疾病杂志,"超声检查,多普勒,经颅;颈动脉超声;锁骨下动脉;盗血;",R322.1+2,2015,,4
hnsysjjbzz201523026,1,"ISTIC,PKU",精神分裂症首次发病患者与超高危人群认知功能研究,10.3969/j.issn.1673-5110.2015.23.026,张秀芬;,,中国实用神经疾病杂志,精神分裂症;超高危人群;认知功能;,R749.3,2015,,23
tlsjyyj201501083,1,"ISTIC,PKU",经络抚触配合神经外科康复操对颅脑外伤病人运动功能恢复的影响,10.3969/j.issn.1672-9676.2015.01.081,黄楚真;钟文津;张舞红;何小妹;,,护理实践与研究,经络抚触;神经外科康复操;颅脑外伤;运动功能;,,2015,,1
hainanyx201403055,0,"ISTIC,PKU",妊娠合并卵巢黄体囊肿并一侧输卵管壶腹部妊娠破裂一例,10.3969/j.issn.1003-6350.2014.03.0177,谢家滨;,,海南医学,妊娠;卵巢囊肿;输卵管;破裂;,R714.2,2014,25,3
jbjcykz201502027,0,"ISTIC,PKU",宝安区石岩街道梅毒血清固定患者的临床分析,,齐焕英;,,疾病监测与控制,梅毒;血清固定;临床分析;,R759.1,2015,9,2
zhonggsm201503022,1,"ISTIC,PKU",人力资源管理发展的新趋势及其启示,10.3969/j.issn.1005-5800.2015.03.022,徐海燕;,,中国商贸,人力资源管理;变革趋势;角色定位;战略决策;,F272.92,2015,,3
xdzdyzl201502103,1,"ISTIC,PKU",多发伤中腹部外伤82例急诊救治的有效性观察,,何鹏飞;,,现代诊断与治疗,多发伤;中腹部外伤;急诊;救治措施;,R656,2015,,2
zgyy201501017,1,"ISTIC,PKU",加味双柏软膏的制备及质量控制,,车艳楠[1];曹丽萍[2];李曙光[1];,"[1]广东省深圳市中医院,广东 深圳,518033;[2]广东省深圳市宝安区中医院,广东 深圳,518133;",中国药业,加味双柏软膏;提取工艺;质量控制;,TQ461  R284.1  R283.6,2015,,1
gwyx-zyzyfc201406015,2,"ISTIC,PKU",辨证治疗慢性浅表性胃炎对胃动素、胃泌素及生长抑素的影响,10.3760/cma.j.issn.1673-4246.2014.06.014,区显维;李其信;叶仁群;曾纪斌;丁文;邹科文;,,国际中医中药杂志,慢性浅表性胃炎;胃动素;胃泌素;生长抑素;中医治疗;,,2014,36,6
zglcsyyx201401006,2,"ISTIC,PKU",颈椎单节段融合术后相邻各节段运动补偿的规律研究,10.3760/cma.j.issn.1673-8799.2014.01.006,张睿[1];周文钰[2];顾洪生[2];刘伟强[3];白波[4];王大平[2];,"[1]510000广州,广州医科大学;深圳市第二人民医院;[2]深圳市第二人民医院;[3]清华大学深圳研究院;[4]广州医科大学,广州,510000;",中国临床实用医学,颈椎;融合术;相邻节段;运动补偿;,,2014,5,1
zyyk201514062,0,"ISTIC,PKU",女性冠心病发病与血同型半胱氨酸的关系研究,10.3760/cma.j.issn.1674-4756.2015.14.062,刘青山;钟伟州;,,中国实用医刊,女性;同型半胱氨酸;冠心病;,,2015,,14
zgrdyx201501025,0,"ISTIC,PKU",轮状病毒肠炎低锌儿童不同剂量补锌后的疗效研究,,焦继光;刘会霞;吴祖成;,,中国热带医学,剂量;补锌;轮状病毒;肠炎;,R516.1,2015,15,1
sdyy201514065,0,"ISTIC,PKU",连续血液净化治疗儿童脓毒血症合并多器官功能障碍的护理体会,,邓红梅;,,首都食品与医药,连续血液净化;脓毒血症;多器官功能障碍;护理;,R473.5,2015,,14
xdzdyzl201610030,0,"ISTIC,PKU",抗痨合剂在初治肺结核患者治疗中的应用价值分析,,李燕芬;高如珍;刘怡;黄政;,,现代诊断与治疗,抗痨合剂;初治肺结核;病灶吸收;不良反应;,R521,2016,27,10
zgzyjz201412099,1,"ISTIC,PKU",中医综合疗法治疗急性踝关节扭伤的临床观察,10.3969/j.issn.1004-745X.2014.12.100,罗柳阳;郭福;朱英华;梁建华;,,中国中医急症,正骨手法;手指点穴;双柏散;急性踝关节扭伤;,R274.3,2014,23,12
jkr201417030,7,,地屈孕酮联合β-HCG治疗原因未明复发性流产的临床观察,,许燕丽;陈婉秋;,,中国当代医药,地屈孕酮;黄体酮;β-HCG;反复性流产;不良反应;,R714.21,2014,,17
xdzdyzl201513001,0,,三种检测方法检测尿沉渣比较,,李玲[1];郑定容[2];,"[1]广州市老人院检验室,广东 广州,510550;[2]深圳市宝安区中心医院检验科,广东 深圳,518102;",现代诊断与治疗,尿沉渣镜检;尿沉渣分析仪;尿沉渣;对比分析;,R446.12,2015,26,13
xdzdyzl201513131,0,,中西医治疗复发性口腔溃疡临床疗效观察,,唐亮;蓝余炼;,,现代诊断与治疗,复发性口腔溃疡;发病机制;分析;中西医治疗;,R781.5,2015,26,13
zgyxcx201609027,3,,腹腔镜胆囊切除术中临床护理路径的效果研究,10.3969/j.issn.1674-4985.2016.09.027,陈润霞[1];胡瑜[2];陈贵静[1];,[1]广东省深圳市第七人民医院 广东 深圳 518114;[2]广东省深圳市武警边防总医院;,中国医学创新,腹腔镜胆囊切除术;临床护理路径;疗效;,,2016,13,9
sjzxyjhzz201506020,0,,中药敷脐对绝经后骨质疏松症的干预效果观察,10.13935/j.cnki.sjzx.150618,刘汉娇;王海燕;,,世界中西医结合杂志,中药;敷脐;绝经后;骨质疏松症;中医外治法;,R244.9  R711.51,2015,,6
zhnkx201504014,1,"ISTIC,PKU",睾丸生殖细胞瘤基因组学研究进展,10.13263/j.cnki.nja.2015.04.014,张蒙;何安邦;,,中华男科学杂志,睾丸生殖细胞瘤;基因组学;靶向治疗;,R737.21,2015,21,4
qlhlzz201421045,8,"ISTIC,PKU",舒适护理对脑卒中患者抑郁及日常生活活动能力的影响,10.3969/j.issn.1006-7256.2014.21.044,温秀梅;,,齐鲁护理杂志,舒适护理;脑卒中;抑郁情绪;生活能力;,R473.5,2014,,21
zxyjhxnxgbzz201504025,1,"ISTIC,PKU",丹参注射液对脑梗死大鼠双侧脑室室管膜下区神经干细胞分化作用的影响,10.3969/j.issn.16721349.2015.04.023,林惠[1];杨万章[2];,[1]广东省惠州市第一人民医院 广东惠州 516000;[2]广东省深圳市第六人民医院;,中西医结合心脑血管病杂志,脑梗死;丹参注射液;分化;神经元;,R743  R285.5,2015,,4
zhek201402003,7,"ISTIC,PKU",重型β地中海贫血患儿心脏及肝脏铁沉积状态的多中心研究,10.3760/cma.j.issn.0578-1310.2014.02.003,李长钢[1];刘四喜[1];王缨[1];文飞球[1];高红英[2];陈光福[2];李春富[3];吴学东[3];方建培[4];,"[1]518026,深圳市儿童医院血液肿瘤科;[2]深圳市第二人民医院儿科;[3]广州,南方医科大学附属南方医院儿科;[4]广州,中山大学孙逸仙纪念医院儿科;",中华儿科杂志,地中海贫血;铁蛋白质类;铁沉积;,,2014,52,2
qqhryxyxb201512008,0,"ISTIC,PKU",影响大骨瓣切除术治疗大脑半球大面积脑梗死预后的相关因素研究,,古磊;甄云;陈天宝;杨振年;,,齐齐哈尔医学院学报,大骨瓣切除术;脑梗死;预后;相关因素;,,2015,,12
hsjbzz201503004,0,"ISTIC,PKU",经颅多普勒超声在颈椎病诊断中的应用价值,10.3969/j.issn.1009-3257.2015.03.004,黄伟;阮利江;,,罕少疾病杂志,颈椎病;经颅多普勒;椎动脉;,R826.62,2015,,3
jilinyx201514149,6,"ISTIC,PKU",抚触在新生儿黄疸护理中的应用效果分析,10.3969/j.issn.1004-0412.2015.14.149,锦香;彭萍;周培华;,,吉林医学,抚触;应用效果;新生儿黄疸;,,2015,,14
zgxdyyyy201607124,0,"ISTIC,PKU",五种抗精神病药对精神分裂症患者血清催乳素的影响探讨,10.14164/j.cnki.cn11-5581/r.2016.07.124,张秀芬;李彩霞;唐建军;,,中国现代药物应用,抗精神病药;精神分裂症;血清催乳素;,,2016,10,7
zgfybj201420008,2,"ISTIC,PKU",无创分娩30例临床分析,10.7620/zgfybj.j.issn.1001-4411.2014.20.08,黄静;,,中国妇幼保健,无创分娩;侧切分娩;出血量;,R714,2014,29,20
xdzdyzl201511100,0,"ISTIC,PKU",规范管理模式在社区2型糖尿病患者HbAlc达标中的应用,,颜维泽[1];林金钗[2];许怀文[3];,"[1]深圳市宝安区福永人民医院白石厦东区社区健康服务中心,广东 深圳,518103;[2]深圳市宝安区中心医院,广东 深圳,518102;[3]深圳市龙岗区南湾人民医院,广东 深圳,518114;",现代诊断与治疗,规范管理模式;社区;2型糖尿病;HbAlc;,R587.1,2015,,11
jilinyx201513114,6,"ISTIC,PKU",术中护理干预对预防髋关节置换手术患者下肢深静脉血栓形成的效果分析,10.3969/j.issn.1004-0412.2015.13.114,李仲娥;,,吉林医学,术中护理干预;髋关节置换手术;下肢深静脉血栓;,,2015,,13
sjzxyjhzz201404021,2,"ISTIC,PKU",中医“治未病”综合干预对体检亚健康人群心理健康的影响,,林晓生[1];王海燕[2];曾纪斌[2];刘汉娇[2];邓友泉[2];,"[1]深圳市宝安区沙井人民医院,广东 深圳,518104;[2]深圳市宝安区中医院,广东 深圳,518133;",世界中西医结合杂志,治未病;亚健康;心理性;SCL-90;,R493,2014,9,4
zgkfyxzz201407026,6,"ISTIC,PKU",腰椎疾病的定性和定量评估方法,10.3969/j.issn.1001-1242.2014.07.026,蒯声政[1];周文钰[2];廖振华[3];刘伟强[1];,"[1]清华大学机械工程系,北京,100084;深圳清华大学研究院生物医用材料及植入器械重点实验室;[2]深圳市第二人民医院;[3]深圳清华大学研究院生物医用材料及植入器械重点实验室;",中国康复医学杂志,@@;,,2014,29,7
zgyykx201606021,0,"ISTIC,PKU",滋补肝肾法治疗更年期功能性子宫出血效果观察,,李丽梅;魏月华;张素婉;,,中国医药科学,滋补肝肾法;更年期;功能性子宫出血;,R271.9,2016,6,6
sjkxjs-zyxdh201410014,1,"ISTIC,PKU",帕病2号方对帕金森病模型大鼠黑质神经元形态学的影响,10.11842/wst.2014.10.013,孙玉芝[1];雒晓东[1];赵贝贝[2];吴寿海[1];崔晓峰[3];,[1]广东省中医院 广州 510120;[2]深圳市宝安区中医院 深圳 518113;[3]中山市黄圃人民医院 中山 528429;,世界科学技术-中医药现代化,帕病2号方;帕金森病;Nrf2;HO-11;,R285.5,2014,,10
zhonggwcwkzz201608024,2,"ISTIC,PKU",胸腔镜手术治疗自发性气胸术后选择性不留置胸腔闭式引流8例报告,10.3969/j.issn.1009-6604.2016.08.024,龚立宏;王有钰;罗伟彬;钱有辉;,,中国微创外科杂志,胸腔闭式引流;气胸;电视胸腔镜手术;,,2016,16,8
zgcqzdzz201402011,1,"ISTIC,PKU",胎儿耳廓畸形产前超声诊断的研究进展,10.13470/j.cnki.cjpd.2014.02.009,陈梦华(综述)[1];王慧芳(审校)[2];,[1]广东省汕头大学医学院，广东 汕头 515041; 深圳大学第一附属医院，深圳市第二人民医院超声科，广东 深圳 518035;[2]深圳大学第一附属医院，深圳市第二人民医院超声科，广东 深圳 518035;,中国产前诊断杂志（电子版）,,R714.53,2014,,2
syzdyzlzz201611009,0,"ISTIC,PKU",猪甲状腺球蛋白免疫诱导小鼠Graves病实验研究,10.13507/j.issn.1674-3474.2016.11.009,李丽[1];王鹏远[2];池莲祥[1];廖春燕[1];王敏琴[1];叶韬[1];钟丽娣[1];,"[1]深圳市宝安区人民医院内分泌科,广东深圳,518100;[2]深圳市南山区蛇口人民医院口腔科,广东深圳,518067;",中华实用诊断与治疗杂志,Graves病;猪甲状腺球蛋白;免疫诱导;小鼠;,,2016,30,11
gszy201504042,0,"ISTIC,PKU",加味柴胡陷胸汤治疗痰热型不稳定型心绞痛25例,10.3969/j.issn.1004-6852.2015.04.042,王海燕;刘汉娇;邓庆丰;,,西部中医药,"心绞痛,不稳定型;加味柴胡陷胸汤;血液流变学;",R541.4,2015,,4
